Source ASIN,Source Image ID,Target ASIN,Target Image ID,Non-Target ASIN,Non-Target Image ID,Feedback 1,Feedback 2,Feedback 3
B007X66TWC,51ATfT++d4L,B06WD5HLDZ,51e2H12W+uL,B00BGLMVVI,51eXCQwHVmL,made by carhartt,descriptions are different,but items are the same
B07D3K9NLP,81ILRTqLHYL,B078GB9MLZ,31+3l+LZPmL,B07D7MP16H,31lMYAJSWFL,needs round brim,want it to be pink,would like button back
B01GHE8JGO,51M11-dgWwL,B07KXNCC24,51WtaksCQbL,B07K8BTF8Z,51iHmQCb41L,with a red mesh cap,with a black bill,with a curvy bill
B075N4GX5H,31GCyVe+dzL,B08CS1Y4NC,710p6+AhWcL,B07VHWL154,31YIIkYvDaL,with a slimmer fit,with a heavier material,with a small logo at breast pocket area
B07MX8V8TS,410zi3r21NL,B075D7JQB5,31Mxi6ulSHL,B076Q7212N,41pvdOJye2L,are made by clinch,are sized 36 x 38,are not 40 inches wide
B0716NC2C9,41mN-aXZLJL,B01FHVXMA6,41NE+4UZftL,B07S1TNB4Y,31uICCRHGwL,in a light blue color,with five pockets,in a size thirty two
B073X84QPN,41kf6QDWVcL,B07B9XR7CH,81L6GL6BG5L,B00IGLRFE4,81kRD8JTbVL,waistband is striped,men's briefs are by nautica,includes a fish print brief
B01FVR3GLQ,71OlyaNJtBL,B01N7RKAQ6,812IK9+qxjL,B01G8MEMQG,41WTMP8m52L,from Warners womens elements,in a 34 b tan size,with no frills
B07L53LGSR,41ElBgEwAxL,B078WX3YBV,51-9Ua+7vDL,B015GIJQ82,51h-ILkVNvL,is olive green.,has black contrast stitching.,has one black button above fly.
B01BV9ZV7K,71gSSGI+seL,B071WLCFHF,91S5ZkCIJwL,B0797MY4PX,8151l7kAl8L,without superman on it.,that says hawaii on it.,that says future legend on it.
B07DKF5WP2,31WgnOIY1uL,B07D48S9NL,41ZucYBqYKL,B0892V24J5,71gE2wK95PL,has flowers on it.,from the VIGOSS brand.,the colors are fade.
B07ZBZS1RL,513XhIYFjtL,B07V6H5LF3,61939fxF6QL,B01BUOYALE,81rbQXdStWL,is solid gray with gray lining.,has gold zippers across top of bag and on front pocket.,has logo on sewn diamond tag below inner pocket.
B07NYMNPDV,41TVQHVZIoL,B07KMTLL9P,51xwGzeszLL,B07MKQXTZ7,51eltX+wCbL,has fading along the seams,with denim that has a mottled look.,has full fraying around the hem.
B07PFP5VKZ,71S-ByuG1cL,B07FMXXP32,41yx47UbY0L,B07FMZ9PCR,81FdX1bSapL,short pants with stripes,from Limited too baby brands,with yellow bright logo
B07D3J8BSL,91T84k84voL,B07416BG5K,51L4U8WH59L,B0756D1HXS,51tPA5wZUhL,portrays a skull.,has orange in it.,has sunflowers in it.
B01M8HU0Q8,81OFPd3c3+L,B0773T7HBL,81IKCcPNCfL,B00HI7UJPE,51tWooZaogL,with a silver buckle,with a leather belt loop outlined with stitching.,with three silver nail heads by the belt loop.
B07895T7H8,41+cqAg8vNL,B075LW7GGD,41o2627XcqL,B07B4XCHD4,41O9gQhDlNL,Without any stripes,With a darker imprint belt,Made by Billabong
B0764QY73K,41wu0cOwxfL,B083R212F3,31fMjEoagqL,B08BX6VGNJ,31Zl5Lkc9dL,has shiny lining but matte exterior,has small offset chest logo without text,brand on neck label is nautica
B07V4B1F68,41oMKBisJ1L,B08147KHFS,41f5qxFwzcL,B082YTDBN9,413FUgNaLML,in a different pattern.,a different style.,from a different brand.
B077H597JR,51Rj5G-YORL,B07MSQLRR5,91beArv07LL,B07J6JMWGF,410+R4YjJlL,In size double extra large,In rapture pink,In a very bright rose color
B01ECXTEHK,51Qs-lOz-YL,B06X3RM8LX,41KbMttmg-L,B003RZX6NS,91CfIq1YH6L,made by huk,not made by billabong,is royal blue and white
B07TMHZ37Z,41xRS5GZr9L,B075FPCWT2,51W9wW4d9oL,B00JDIXVQA,41nwC6YNVnL,in a gunmetal grey color,in a large size,with tan stitching
B01NBHTWE3,91NJVSUrKOL,B01M66B9VF,71DfhxtX+uL,B074V1P1MP,91pm51Uhc8L,not made by quicksilver.,with an eagle on it.,with nomad on it.
B013J6G10Y,61ZTHhxoduL,B013J7JQI2,71BJJEdiWkL,B013J7C2ZQ,71yx24Lo8FL,with tnmt in squares,in a 1.5 size,with a dark grey buckle
B00DEE93F2,51DyeA-Te0L,B00C78I5XC,91pKEMrFBJL,B072XBHH81,81lgkC6Qg1L,Made by DC,With the Green Lantern logo,Orange and size medium
B07PNGKFTH,41L4+1BEvLL,B07B9R7DP4,81pjoRTTrxL,B079WCZN5X,81MkMJvCHjL,with a bright colored camo,with an adjustable back tab,with black grommets
B078WFX6Q9,41h-7OcElkL,B07B4X9SF5,412gXch2z1L,B00I1LPJ1K,61dCcha+AzL,from Hurley mens apparel,with a dark black top and brim,in a small and large size
B071D662B7,51WwJB6OwmL,B00I5QT412,41E3HhJ39XL,B00XKLM8N8,51MJHCQkAJL,features a mickey mouse patch,cap color is black,has an image on cuff
B07V9KVH6V,81wvKmLcYLL,B07FQHJCMW,81Kpw2M6b+L,B00CX0LNP6,91RguAq1IcL,pants have a quilted pattern,pants are dark black without light contrast stitching,"rivets are very small, button closure is flat, and legs are shorter"
B07VDGTGYN,416HQlDlabL,B077792PGJ,51mZoMp+zuL,B00HW16J46,91urJY9NRRL,the shorts are reddish pink.,the legs are shorter.,the shorts have two buttoned horizontal pockets across buttocks.
B075RBTVLH,91cxBPjSAUL,B079ZPF2M9,91Dik+Cc4hL,B07SY9ZFKC,51fdNQcEbSL,not in yellow.,in a beige color.,with a gray bill.
B079MN8S8P,51pd6JMtvDL,B079J9D7WS,51CcGr9YR1L,B07D8H3DK2,51FJwG9a6DL,in a dark black color,with a white button on top,from Perry Ellis
B07L3NRMZQ,61Nck2EanEL,B07P37T1L1,41xWSqbjErL,B079DJHRNG,31KsC2LFfjL,in a size thirty four D,in a purple color,with a white leaf print
B07T17JM6Y,217DA8PVsxL,B07NW3CRQG,31r98jUTeeL,B07NW1RKV7,31P2XK1CSpL,With gray trim on the border of the bill,With orange stitching on the inside of the hat,With a logo on the right side of the hat
B06Y51W2JB,41VVDswbKDL,B07MC1B82Q,31FIjyxywtL,B07RMSBFDD,71Aqp9lbC-L,not made by PUMA.,made by brixton.,made by ADIDAS.
B0168GBZ1M,412VOuA4m+L,B004W114PS,61XaMrhkGrL,B01N5VF25T,91W3W4WWDkL,is a gray fedora by stacy adams,has a wide silvery grey hatband,has a feather tucked in hatband
B07TSFNNJ1,61q-Kl8ou2L,B07TZTJGN3,61kT+xOYPEL,B07RZ2ZJX1,31efBISCtBL,has lettering going downward,has no side stripes or drawstring,color of shorts is brownish-green
B075ZNRYSH,81EM5VHI5kL,B077TCDTHK,41RWZeLQ3+L,B07DPFK2LF,41rozp7E6GL,in faded blue,from DKNY girls,with a black tag
B078N526B6,41WcXEajVDL,B06ZYWWS14,41AxYI5F4OL,B06Y2SGDN2,414EFhvsKVL,from US polo double X,with a small black logo and brown zipper,with no blue
B07CZP23RF,418FJ-Qc0pL,B075DDPT9H,418bmndp-NL,B073R4NXFK,41sP9VfTHHL,Michael Bastian's brand.,not from Dickie's or French Toast brands.,is a light grey color.
B015G4GEJ0,51RWhIunjjL,B013J7C4O0,51CAaIhBPwL,B015G4DT5W,51BmSeGs8vL,shows spongebob cartoon.,does not show pokemon.,shows cartoon sea creatures.
B07MPYJ778,412MdnIWK1L,B075FRSC7J,41Z6McIdcjL,B077Y699R6,51xr54RQQjL,shorts color is olive green,has a belt but no cargo pockets,has no logo on front of shorts
B081W63JCB,41GpgTgVALL,B075V2NCVX,41FBJgmzE8L,B075V2NCVY,51cfv1lZhaL,in a dark green color,with a red logo,with a red and black emblem
B081477T6H,5167179DosL,B08147HVC4,91sEYjeREXL,B078YPZ4M4,51lR377mczL,a Steve Madden brand,with a camo print,with no flowers
B072BB1YTY,91HyswjO9DL,B07ZPRX6HG,91EkKC4fjML,B07Z8N13V1,91TpnFAmoHL,made by hurley,not made by brixton,is wool blend with powder blue in it
B07DFBD3LS,41YWQr2uduL,B071RR8Z3G,51pLZruaaTL,B07C2PYGVB,41kGeLNXkyL,with a long sleeve shirt,with an animal character theme,with wider cuffs and waist on pants
B07SW7TRRG,7149sF2Ol4L,B07VKV2Y53,71JiL0mMcmL,B07VKCHM7T,31AiOQI1fvL,is a solid dark green with green buttons.,has a drop waist and pleated skirt.,has short sleeves and blue-and-white banding on inner neckline.
B00ZPQ0JFA,4161aZoGVdL,B00V023TWI,3174eMnwYrL,B00WM97AV4,31hWpDfuT0L,from the San Diego Hat Company brand.,not from Scala or Keds brands.,has different colors in the middle.
B078YHJMMY,31PNQxXXWqL,B003I3EUZW,41W3wS8C2BL,B00ED8JV1Y,4187WusYlyL,from Alternative Men's apparel,in a navy color with a large open back,in a same color hat and back
B017JFSBZ4,71-DY8X7B+L,B07K968DBN,41gxiVwQ+fL,B01JU6L8MS,413Vb+8CjqL,White and navy,A supply company hat,Made by Herschel
B0858744MQ,71MC+Vy5Y4L,B084RZC5CH,41lOMtIc9PL,B06XWK5Q9S,51kJJY6vrOL,needs a standard neck instead of cross,i want flowers on it,want a pink dress
B00EO8H9JO,71jLQjaF9rL,B01M65TKRS,81ItYRw7l6L,B00KGZOPJ6,91noy18jB8L,from the DC brand.,not from the Hurley or RVCA brands.,has a grey bill.
B07L62W7P8,31sr4gGs4WL,B077P4F7BX,81a2Wa6+LVL,B07RWBCLYZ,416kXpppWWL,made by oneill,not by fox,is a size l/xl
B0777F56JR,81TxbGnbbQL,B076XG2WDW,51xZ4FjjNXL,B007SYHI1K,41gKK6qc9rL,is not youth size,must be a little boys size 4,made by rbx
B07HM872ZZ,41JP5qMjsjL,B07GDWFXVN,41trLcW0hgL,B07VXK93CF,41jAgSnoFmL,made by the childrens place,not by headquarters,for girls not boys
B07QPC64FQ,91qfKEnuTRL,B00B7FLY6Q,71seM5MzAzL,B00IS004FU,7101I8UNxML,from Coal Mens apprel,in a camo with green and black,with a dark strap
B07PDJ18LD,410NVToQDNL,B07QTMRK4M,51q7phpkaAL,B01DFSEZ90,71pPJKW5tfL,camo print is very faded,has black snap closure,has black eyelet vents
B00EA7FK54,41eIyiW1TqL,B07JMJSCDM,41lQpurmFtL,B07MV36F6G,41Vo0aK5npL,a light pink version,from Caragartt brand,with a solid color and no yellow
B01DWW49UO,41fJYZQnTpL,B00AQ4I21E,41dGU9NqQsL,B00DD0UBX0,41poQ3XkKEL,has black over gray for straps and side panels.,has a black back panel.,has a bright yellow logo on bottom of side panel with intersecting letters D and C.
B00XOX5R44,51xeGtdcySL,B00N8PUGEE,41CjmvTAT5L,B0049TLKIE,61ZNzr25U2L,The hat is navy blue.,It has black metal hardware.,"it is a solid color, with no specific design."
B07KJZ7NCX,41Cid40x1dL,B07PB1Q2SV,416cRDbBaFL,B00VRA3WFC,41alZrL4YWL,not made by hanes.,in a lavender.,in a white and black.
B07T9FZLG5,71wCZTqD61L,B071FRG1Y2,512tHvBr5iL,B07D98YJ8C,41iOa5Qj2vL,"color is beige, including straps",has molded cups and wide sides,has lace only on back
B07YHB3MJC,91Kkyi22BaL,B07YHBPCJN,91SWEo9BVLL,B07FRGZQ7S,91UDazoJQYL,without marvel on it.,with the beatles on it.,with seattle seahawks on it.
B079PWCWSK,41JxwUmzMTL,B078451PH8,31IXA6nt+aL,B07HPQWPYH,31kVSrjBGxL,with a dark navy sweater,with a more shallow v neck,with a tighter to the body look
B07B81FBW4,71ZPMXLRGML,B07GBQ6WCH,411Y++a0oEL,B07B81KJCL,91pkQjjf6GL,not a classic fit,must be a straight stretch fit,charcoal heather not dark grey heather
B07K9HS179,41N1bmrWcCL,B07JFVV9Z6,51zbsuHAcSL,B07QMLXQDW,91KLCSgc6kL,has a turned-down collar.,has green crocodile logo in center under seam.,is a solid red wine color.
B013J7PFEG,51usipfgbtL,B013J7C2ZQ,71yx24Lo8FL,B013J7JQI2,71BJJEdiWkL,without hello kitty on it.,with tmnt on it.,with teenage mutant ninja turtles on it.
B071H825J7,51BN4zBi07L,B075LCTFV9,41uAU2VmXnL,B00PFBFTFK,81QBuM+ImhL,want a more plain design,would like a button on it,want a larger brim
B00VIE0M5K,91EHB7Ygx-L,B00R95F90U,81U99bA-MIL,B01H32IP5Y,81zT46CKGKL,The body is the cap is black mesh.,The lip is a dark gray.,It has a snap buckle on the back.
B07DG59GM9,41CuQR33B5L,B073SMG6KY,41T7B83POsL,B073SN14HS,41Ji4htq18L,hood lining is fluorescent orange,jacket is darker gray but without wide stripes,has an offset polo player logo but no number on chest of jacket
B06XQCTW34,41E18JR0lvL,B071ZH5154,418jSsWiRwL,B07HNTN12T,41iSxVchsAL,in a different shape.,in a smaller size.,in navy blue.
B06Y65QQ1C,51GCukqeEgL,B07KFZYZ5M,91HeTqgfRjL,B078WFK7WS,91Q4c+HMm4L,from the DC brand.,is the size 1SZ.,is a DC trucker hat.
B07TK5WG69,51ZmtpMUUfL,B07TVNZQNR,51lkJdI-9cL,B07VB9QCHV,41F+S8-xVLL,with a solid blue sweater,without pockets on the front,with slanted shoulder seams
B06XQBSK9K,51kUrdrrhQL,B01MSWC3KQ,51Rv1dTnDgL,B00K5WWX08,51P3-BO+l-L,in a teal color on the outside,with a solid one color inside,with a red back outside
B00HVQWMVG,51hehZPI68L,B01MUABP92,71Lvm+u9uOL,B00GKHMYOW,71kBa09NZuL,Made by Armani Exchange,Red and blue main colors,With a primary and black rainbow stripe
B079MK1V6Y,81uBlvZbnsL,B07RRZ73DN,91+UvA1T8pL,B079TRC9WD,91eqgc2yqBL,would like carhaat instead,needs to be green,i want a different design
B00S8L2W40,31mo1DKSUDL,B01EJ3AIGO,41Occf4dkpL,B01I9CORCM,41HiIq3nKKL,with leopard texture,with tinted lenses,from Marc Jacobs
B01HNV6W1Y,51UFFLTBRAL,B01N0O171X,816f-whcnPL,B01LW93SRZ,81jnUwsk0KL,with a camo bill,with smaller logo,with a flat bill
B07D5S84Q6,81IulceryeL,B073VNR1NT,91H14Sf90nL,B077ST6NPY,91J8hvhHV5L,has no red on it,is a quicksilver freezeback,is not quicksilver crocked out
B07GRKMDM4,81WzUZzKiJL,B07DM9QGXT,41VbL79CpcL,B06WRRY2CW,41WHVu2R1JL,not in blue.,in a black.,in a different style.
B07BSH89FT,51HxOL3qz6L,B07NS111VR,91PXgUVd-UL,B07CCM3DDK,A1y-7imziqL,from the Neff brand.,has a rectangle logo.,has no pictures in the icon.
B07RFSW2K1,41LsQug2jJL,B07RDC3KXD,71YWnE21DRL,B07S7793FZ,71fyBK6oHiL,a womens size small,nothing for a toddler,must be navy blue
B06ZZGGNBR,41vv+Fo8MWL,B0713SWCY9,811T-B1MNTL,B0734Q483M,91c9kDVMOZL,from DC Mens apparel hats,in a small one size,with a tan white color
B07MN9B14R,41vXJZd24iL,B07DTJBT9S,81W7-95+HrL,B008P8XYRK,812jr1WT5WL,cap color is pale coral,has brand lettered above back arch,has a strap closure with a flat metal band on it
B074HQ7H7N,81PQ170YzrL,B075QKQTR8,91IZXfSQO4L,B01MZ4NRLJ,81wRiehU7pL,made for men,not for girls,something mid length
B07JVCCTDZ,51-BKrQbVfL,B01MSPCMM5,41lEHSyhIuL,B01N44612U,51GMJgs--yL,want it black inside,need it blue outside,want a bigger zipper
B00YQ4OXAY,41alhWNI-OL,B07TWYJ78B,81VlvJIRpqL,B07D4XB3VG,413dgwo2PXL,is a package of two solids and one print.,the solids are red and gray.,the print is a black background with the company name in horizontal stripes.
B06Y58W3MN,51jNe6BXBML,B00IT5FUVW,81CUZcW38nL,B01NAILLKH,51Pbkv743yL,not by brixton,made by dorfman,with a green plastic tip
B07X6CCH3J,61NgUaVrQpL,B07GY3L9WH,81ztyzPzZwL,B07MBRTHX7,71EAvhSrleL,i want something that has a top,need something with an ice cream design,i would like it to have a different design and a top section
B07R5CT4Y9,41Z1jbU7lCL,B07HGNS6QQ,41-DLOoYHUL,B01MQRQ8ZS,510x2mSTx4L,is a medium.,is the size before large.,is the size after small.
B01HFLGFK0,31HCrthilBL,B087JYK79W,21l7Ib65UrL,B07CGXFZ8C,21wg2LYw+DL,In a pure white,Made by Champion,With a gray logo
B075LPQZDM,414H+-PBMUL,B07BBD8T2B,41Jj83k4lRL,B07VF77QB6,31a121JiPDL,from Concept One Men's hats,with a different colored strap on the back,with a brown logo on the side
B01BV9ZO4A,51ZmwON1M8L,B01D27FIV8,71EJKs72VEL,B01DKZ4C5K,71YwTeyvSaL,is a solid red without graphic.,has plastic snap closure in back.,has tag with black and white logo attached to one side of closure.
B073SP2TZJ,41nLXxWx9rL,B07DG5B33D,41Wz4qLGOWL,B073SMVR2C,41KSC2grqsL,made by ecko,for a size 2t,not a boys size 4
B07VV6Y7MM,81CG2HM6EWL,B081BN2PRT,31V4EN5PTeL,B01M3SPGRJ,31p89PfoV5L,not in navy blue.,in all black.,in a v neck.
B079681GQB,71JZni-giGL,B07968TQTY,71TFpwT012L,B079ZXX1V8,719PoU3SbZL,With a marijuana desogne,With weed on it,Alternative lifestyle desogn
B082PLB6Z6,71zTotH6xsL,B086QLLPW4,41DqvywntGL,B015MT7QZK,41j5UT2+v+L,with larger red coverage,from Tommy Hilfger,with thin laces
B073SN2V1P,419Ng0dL1uL,B07DG59GL5,81YpCFOzGZL,B016YY9WJU,91CnpzpRuzL,made by ecko,for boys not girls,a three piece set
B01IEOVGCY,91RPP8I58-L,B01MS5XAQS,51EHwlmS4HL,B01MTG9NMC,51WYNrHi3BL,has a dolphin on it.,has an animal swimming.,shows an animal's fin.
B083L6VMX5,81g616Uvw0L,B082JS3M4D,31hxD4YFxsL,B07QXLY5C7,31zllOj9VgL,in a size two,in a light cactus color,with no buttons
B01KAEWDSC,71Z+EeSa-eL,B083YWWRC1,41qx3oeUZyL,B07LH39GHG,51GRzkBlniL,made by sperry,not by oneill,for men not boys
B01KKIYXTA,51pyse9d64L,B07LBL9DZG,41fd9mzQKKL,B07LC8FX9V,41Or2TUIu8L,want it to be all black,needs longer straps,would prefer different look to it
B07K41PQSN,511sl2x0FlL,B07K468HG3,51PBFODwUxL,B07K44FKNL,51WCgf9hskL,from Kenneth Cole brands,with a pattern of trees along the shorts,with kenneth cole in teal along the lining
B06WLHLTCW,51sjBCpPIKL,B077S4H8T1,41TuWlZQ23L,B00Y55O6BK,51aDn1cCVSL,cap is black with a narrow rolled cuff,has a yellow rectangular label on rolled cuff,brand is DC
B07QTMLXS7,819MpuT7nbL,B075V2NCVX,41FBJgmzE8L,B075V2NCVY,51cfv1lZhaL,does not have chewbacca on it,does not look yellow,has the last jedi on it
B01AVKVSOK,418xtKf5bgL,B00YX5R3PS,611Jg61lp7L,B00GBETOVA,71PmSjqb0ML,from another company.,a different style.,made by fox.
B013DKZEK4,41cgkITlTJL,B0131KJ6PU,91crwCEBu+L,B016VFURNW,91QUGfsyRVL,needs to be green,dont want a design on it,buckle has to be black
B07SRWDXR4,41BdkctJM+L,B07HGNS6QQ,41-DLOoYHUL,B01MQRQ8ZS,510x2mSTx4L,not in olive green.,in a gray color.,in a white.
B074FWVMBH,51Fx-QRMSSL,B07QY8GGMC,61Plyv-N7TL,B07K9Z4D5K,41dP8nq-WaL,with a blue dot on a white background shirt,with a soft finish to the fabric,with a stiff collar
B07KZ9DMHR,81W7jpvhirL,B07KZ82SHG,81nxHC7QM8L,B07W2ZJFBS,81vatx+ae3L,from Adidas apparel,in a black metallic color,with a faded logo
B00YD557DI,91fQyp3waxL,B071HW8YLC,81PezlN0KfL,B00OU6UPFK,91d6Ymi0aDL,Want longer straps,Needs to be bigger,Would like some pink on it
B07R8HTGSY,91PcNyNur9L,B07QPV4VM6,714EiI6fEBL,B00YS9VX5U,91w6LlCOahL,main color is slate gray,has colorful embroidery,features geometric patterns
B07YQFKQ33,71SVfL4IuDL,B07H2JCQX8,51PPml76u4L,B0789NMKY7,51itepZuWEL,has a solid royal-blue dress.,has a second dress with red-and-white striped top and floral skirt.,are sleeveless dresses.
B079JGV6FN,91OfunSpCcL,B079MMTR9F,91wHSDESsiL,B07F6F91W5,91ZNNae1SzL,made by kurtz,not by billabong,"wine color, not maroon"
B072PSKRHC,A1fpUhjD4cL,B01MZH59FP,911e0O9B-qL,B01M0OKJKG,51esAW60NwL,dont want buttons,want more of a grey color,would like tighter sleeves
B00KEJ4OTA,51BpVYWt45L,B00G3T7FIM,51Y-AB5k-YL,B01NBPHM40,519A8VJDv0L,main color is light tan,buckle has a scalloped edge,belt has a cut-out
B00O2VJKJK,81hb-O1D+mL,B00MNZNZ48,71bbMECWZ5L,B00U2XBRTS,81UBmFxf7gL,without little feet,with a boxy style,with a pebble finish
B07DDWP6K9,81wCubr80oL,B089W6JQYX,41ZH+z+ufRL,B076GQZR3J,51nU82MYb8L,from the Warner womens branding,in a 2 pack with varied color,with no logo on the pants
B079MMVZM5,A1evfSm-utL,B078N2S31W,A1Q-shjXZ7L,B073STTV95,51u4HjqtekL,is not a v neck,is a crew neck,is made by dockers
B072KHXKT3,810IFTMFeDL,B01ARRXNYK,71p3uNegIyL,B01MUCQETR,717h4RvlZ8L,from Prry Ellis mens brand,in a large extra large size,with a grey belt around the cap
B078GB9TK2,81koLlqiZpL,B07W6JSR9T,71H9WQNEkWL,B075KSRWLR,81D5H-XUHAL,with a dark metal clip,without plastic for the strap,with no logos on the hat
B07KV3P78B,91D4oKZCrEL,B0756D1XF8,91BmSmXeGbL,B01KYUVWPC,91M7JySlw4L,The straps are brown and the body is black.,It has a good key attachment on the handle straps.,It has two zippers at the top of the bag.
B072K6JDTF,31RI5YSAyaL,B07416M7ZR,31IM7CY8+CL,B072NY5SYB,31b0CfcdLVL,"pant color is a browner, deeper gray",pants are shorter and rise is lower,has two snaps and has a seam at knee
B00OH9HTYA,81RCL69OLML,B00C40RV2O,91gyWoFnQcL,B014CSJ1BO,91kSLpqjmIL,must be black,not the color brown,by foley + corinna
B01HFYCMW2,513d0xAcR6L,B083R212F3,31fMjEoagqL,B08BX6VGNJ,31Zl5Lkc9dL,a mens size 3xt,not by reebok,made by nautica
B082XV5JY1,41q19NZVHlL,B0832K557P,41gmr2TkTxL,B07QF6DB25,51HCX6CYDpL,its size large.,they have no orange or light blue.,has the color grey.
B07CV2ZZFQ,41fHzkkR5rL,B00KGZA7CA,41--w7b7beL,B00EEGGUEG,41xvglJWzjL,from Kate spade,in a navy blue color,with one middle zipper
B074VNTLCG,91k5vP0tdML,B06XWNXQW8,81yVVE1OBSL,B07XYQRDZT,916Mps2Px0L,want a blue hat,need a different design,would like a bigger brim
B01MYGJ8O7,51HByV1IZEL,B06X3VPT49,91Q8guwqkcL,B071JSYVLP,51SR8byQWUL,with three pieces,in a size two toddler,with a pineapple graphic
B07MX8WLMK,411mGEW-xvL,B07B3B46JZ,71duENNAZxL,B07XN1LDHR,713eEdUKySL,should be all black,needs more pockets,want something more professional looking
B01NCJLZQ4,71U2e0V2DwL,B06Y2GWSPK,41LXpiTQCnL,B00D8QRG3C,51tYve9Z1ML,from hanes mens sport apparel,with buttonless cargo shorts,in a small size
B072W7B494,41tvXtl2xqL,B00HWYOYSG,41ltxPDTY+L,B01D27OBR0,41KhI4CT8NL,A closed backing,With single perforated holes,Without a loose tag on the back
B07T1HH67Q,416ml4AL0nL,B07P4MB95B,41Qc7duL+EL,B07P2C3YM7,41yAAPKzCqL,must be a pull over.,must have pockets in the back.,Should be streghtable.
B01N5W8KOF,31m63igo+SL,B00R6ZQ70Y,61Z772gt0YL,B00S5YW4SY,7162rsvgMOL,made by karen kane,not AG Adriano Goldschmied,not a size 25
B015G6BXCG,61auIxKZhvL,B017C8B7EA,714DBoygTwL,B013J7LUCC,71u9qsLIwVL,want a rugrats belt,should have dark ends,should be a different design
B0792L2H23,81s8fMK-DiL,B07KBXM8KY,41S4ZnHgkML,B07LB7T7Y2,41mWrQoJKfL,from Carhartt mens,with a red and grey logo,in stripes and dark blue
B0173Y50BY,81fhBefuvZL,B06XPB8PBM,41QDS-+RaKL,B013FW5UCC,31aeLaZs8xL,a size 44 waist,made by wrangler,not by j brand jeans
B07L5D7BHX,31XexTJiXkL,B07L4BBJQT,31zEO5wH77L,B07D4XLSRT,31xO3Te+MzL,is a dark gray.,has white drawstring ties folded over on a wider waistband.,"has red, white and blue logo on bottom of a slash pocket."
B07G1TWRYB,41n+6XVMlwL,B07G36C9QT,418nFqW9obL,B07NJR2KJB,41e3hoZzirL,tops feature dinosaur graphics,includes heather grey sweatpants,includes a hoodie shirt and crewneck shirt
B01JGBRWAY,91UFLLSLRiL,B01JU2WZKG,81adst1CzeL,B01N66PPSG,81IDh87QG7L,has no mesh AND seam doesn't extend below front logo,brand is Brixton,front patch has two lines of text and no image
B07S81LBY7,41B3wN6Gx1L,B07PD2LBDY,41xVRbvcP8L,B07W1SWWS8,31K4iAr4OaL,not made by calvin klein.,with a pink pair.,in all black.
B0186ZPBI6,41KJ7Nb6LCL,B01BTNMJMS,91FTgs1veJL,B06XKX1HF6,91WX8M6eC6L,it must have a pocket on the side for a water bottle.,it should be in all black.,It should different size zipper on the front.
B01N7PORTG,31WT6w6ViPL,B01N9ESTXZ,31r-AmCKMxL,B0767XKWGP,31vKmoXKHwL,from the DL1961 brand.,not from the Hudson Jeans or 7 for all Mankind brands.,a size  32x34.
B00RYAKTKA,91h+84F1EOL,B07NBV65VF,91BS3DaLPyL,B07F2FQXLF,91O8e69NnwL,from Anna womens apparel,with a large muti pocket,with a yellow floral pattern
B074CT8NTD,81ADO0NNZcL,B01KYY8OEA,91cN70OCoZL,B00M3DUI2C,91ypJghUnSL,made by fossil,nothing by kenneth cole,is a black satchel
B073J2N31M,41ypXGUav6L,B06ZZ2KGYK,71aRIKHa-8L,B071YDD8KL,719uTsEPVGL,for boys size 12m,not a size 4,for a 12 month old boy
B079NWX4R7,41VquxyUHeL,B077GZCT33,41DrcNe53NL,B07625B67Y,41ZldN79ADL,not all black.,with white trim.,in a different style.
B073X33G74,41IXh1TmwvL,B072NDLY9C,41qoBGMV+8L,B00I9432HM,41hzE5rDLzL,not in gray.,with cats on the pockets.,in a different style.
B01N0O171X,816f-whcnPL,B00B7FLY6Q,71seM5MzAzL,B00IS004FU,7101I8UNxML,with camo on the entire cap,without mesh in the back,with black grommets
